timestamp,class,name
18:6:38:661, __InstanceDeletionEvent, conhost.exe, 3572
18:6:47:145, __InstanceDeletionEvent, chrome.exe, 22088
18:6:47:145, __InstanceDeletionEvent, chrome.exe, 22320
18:7:8:335, __InstanceCreationEvent, cmd.exe, 17732
18:7:8:340, __InstanceCreationEvent, conhost.exe, 8656
18:7:9:396, __InstanceDeletionEvent, cmd.exe, 17732
18:7:9:401, __InstanceCreationEvent, collect2.exe, 10272
18:7:9:405, __InstanceDeletionEvent, conhost.exe, 8656
18:7:9:408, __InstanceCreationEvent, g++.exe, 19052
18:7:9:408, __InstanceCreationEvent, mingw32-make.exe, 19852
18:7:9:408, __InstanceCreationEvent, ld.exe, 22916
18:7:9:408, __InstanceCreationEvent, conhost.exe, 22920
18:7:9:408, __InstanceCreationEvent, powershell.exe, 24452
18:7:10:457, __InstanceDeletionEvent, collect2.exe, 10272
18:7:10:462, __InstanceDeletionEvent, g++.exe, 19052
18:7:10:462, __InstanceDeletionEvent, mingw32-make.exe, 19852
18:7:10:462, __InstanceDeletionEvent, ld.exe, 22916
18:7:10:462, __InstanceDeletionEvent, powershell.exe, 24452
18:7:11:526, __InstanceCreationEvent, Code.exe, 19620
18:7:12:582, __InstanceDeletionEvent, Code.exe, 19620
18:7:16:853, __InstanceDeletionEvent, conhost.exe, 22920
18:8:27:433, __InstanceDeletionEvent, svchost.exe, 23324
18:8:29:529, __InstanceDeletionEvent, svchost.exe, 17060
18:8:35:863, __InstanceDeletionEvent, audiodg.exe, 22712
18:8:39:11, __InstanceDeletionEvent, SearchProtocolHost.exe, 24288
18:9:1:183, __InstanceDeletionEvent, svchost.exe, 22440
18:9:49:69, __InstanceCreationEvent, backgroundTaskHost.exe, 14932
18:9:49:69, __InstanceCreationEvent, RuntimeBroker.exe, 22568
18:10:39:8, __InstanceCreationEvent, audiodg.exe, 17176
18:10:43:246, __InstanceCreationEvent, cpptools-srv.exe, 20416
18:10:43:251, __InstanceCreationEvent, conhost.exe, 7616
18:10:48:565, __InstanceDeletionEvent, backgroundTaskHost.exe, 14932
18:11:2:371, __InstanceCreationEvent, WindowsTerminal.exe, 23136
18:11:2:371, __InstanceCreationEvent, RuntimeBroker.exe, 596
18:11:3:420, __InstanceDeletionEvent, WindowsTerminal.exe, 23136
18:11:19:342, __InstanceDeletionEvent, RuntimeBroker.exe, 22568
18:11:32:75, __InstanceCreationEvent, chrome.exe, 23856
18:11:32:75, __InstanceCreationEvent, chrome.exe, 4604
18:11:33:141, __InstanceCreationEvent, RuntimeBroker.exe, 20580
18:11:42:712, __InstanceDeletionEvent, RuntimeBroker.exe, 596
18:11:46:947, __InstanceDeletionEvent, chrome.exe, 4604
18:11:48:9, __InstanceDeletionEvent, chrome.exe, 9276
18:12:22:147, __InstanceDeletionEvent, RuntimeBroker.exe, 20580
18:12:38:14, __InstanceCreationEvent, conhost.exe, 14652
18:12:38:18, __InstanceCreationEvent, git.exe, 18632
18:12:38:18, __InstanceCreationEvent, git.exe, 6516
18:12:39:42, __InstanceDeletionEvent, conhost.exe, 14652
18:12:39:49, __InstanceDeletionEvent, git.exe, 6516
18:13:30:903, __InstanceCreationEvent, smartscreen.exe, 23664
18:15:32:668, __InstanceDeletionEvent, chrome.exe, 20076
18:15:41:141, __InstanceDeletionEvent, audiodg.exe, 17176
18:15:48:570, __InstanceCreationEvent, chrome.exe, 16128
18:16:9:722, __InstanceCreationEvent, git.exe, 17392
18:16:9:722, __InstanceCreationEvent, conhost.exe, 17764
18:16:9:722, __InstanceCreationEvent, git.exe, 22472
18:16:9:722, __InstanceCreationEvent, git.exe, 22484
18:16:9:722, __InstanceCreationEvent, git.exe, 6640
18:16:9:722, __InstanceCreationEvent, conhost.exe, 9804
18:16:10:792, __InstanceDeletionEvent, git.exe, 17392
18:16:10:796, __InstanceDeletionEvent, conhost.exe, 17764
18:16:10:796, __InstanceDeletionEvent, git.exe, 22472
18:16:10:796, __InstanceDeletionEvent, git.exe, 22484
18:16:10:796, __InstanceDeletionEvent, git.exe, 6640
18:16:10:796, __InstanceDeletionEvent, conhost.exe, 9804
18:16:19:226, __InstanceCreationEvent, conhost.exe, 17792
18:16:19:230, __InstanceCreationEvent, cpptools-srv.exe, 23580
18:16:31:909, __InstanceCreationEvent, chrome.exe, 19800
18:16:31:913, __InstanceCreationEvent, chrome.exe, 24072
18:16:46:703, __InstanceDeletionEvent, chrome.exe, 24072
18:16:47:770, __InstanceDeletionEvent, chrome.exe, 23856
18:16:48:832, __InstanceDeletionEvent, chrome.exe, 16128
18:17:1:597, __InstanceDeletionEvent, conhost.exe, 17792
18:17:1:597, __InstanceDeletionEvent, cpptools-srv.exe, 20416
18:17:1:597, __InstanceDeletionEvent, cpptools-srv.exe, 23580
18:17:1:597, __InstanceDeletionEvent, conhost.exe, 7616
18:17:14:306, __InstanceCreationEvent, conhost.exe, 24012
18:17:14:306, __InstanceCreationEvent, cmd.exe, 24188
18:17:14:313, __InstanceCreationEvent, mingw32-make.exe, 7644
18:17:15:366, __InstanceCreationEvent, g++.exe, 12668
18:17:15:370, __InstanceDeletionEvent, conhost.exe, 24012
18:17:15:370, __InstanceDeletionEvent, cmd.exe, 24188
18:17:15:375, __InstanceCreationEvent, cc1plus.exe, 15864
18:17:15:375, __InstanceCreationEvent, mingw32-make.exe, 17752
18:17:15:375, __InstanceCreationEvent, conhost.exe, 24016
18:17:15:375, __InstanceCreationEvent, powershell.exe, 8384
18:17:15:383, __InstanceDeletionEvent, mingw32-make.exe, 7644
18:17:16:423, __InstanceCreationEvent, as.exe, 23796
18:17:16:429, __InstanceDeletionEvent, cc1plus.exe, 15864
18:17:17:486, __InstanceCreationEvent, cc1plus.exe, 23208
18:17:17:490, __InstanceDeletionEvent, g++.exe, 12668
18:17:17:495, __InstanceCreationEvent, g++.exe, 9916
18:17:17:499, __InstanceDeletionEvent, as.exe, 23796
18:17:18:544, __InstanceCreationEvent, g++.exe, 20464
18:17:18:549, __InstanceDeletionEvent, cc1plus.exe, 23208
18:17:18:553, __InstanceCreationEvent, cc1plus.exe, 7756
18:17:18:556, __InstanceDeletionEvent, g++.exe, 9916
18:17:19:602, __InstanceDeletionEvent, cc1plus.exe, 7756
18:17:19:606, __InstanceCreationEvent, as.exe, 22812
18:17:20:665, __InstanceDeletionEvent, g++.exe, 20464
18:17:20:669, __InstanceDeletionEvent, as.exe, 22812
18:17:20:673, __InstanceCreationEvent, g++.exe, 21100
18:17:20:677, __InstanceCreationEvent, cc1plus.exe, 6292
18:17:21:724, __InstanceCreationEvent, as.exe, 18952
18:17:21:733, __InstanceDeletionEvent, cc1plus.exe, 6292
18:17:22:791, __InstanceCreationEvent, cc1plus.exe, 21068
18:17:22:796, __InstanceDeletionEvent, as.exe, 18952
18:17:22:799, __InstanceCreationEvent, conhost.exe, 22360
18:17:22:799, __InstanceCreationEvent, git.exe, 23704
18:17:22:799, __InstanceCreationEvent, git.exe, 23900
18:17:22:799, __InstanceCreationEvent, g++.exe, 6080
18:17:22:807, __InstanceDeletionEvent, g++.exe, 21100
18:17:23:855, __InstanceDeletionEvent, cc1plus.exe, 21068
18:17:23:859, __InstanceCreationEvent, ld.exe, 16040
18:17:23:864, __InstanceDeletionEvent, conhost.exe, 22360
18:17:23:864, __InstanceDeletionEvent, git.exe, 23704
18:17:23:864, __InstanceDeletionEvent, git.exe, 23900
18:17:23:864, __InstanceDeletionEvent, g++.exe, 6080
18:17:23:871, __InstanceCreationEvent, g++.exe, 7304
18:17:23:871, __InstanceCreationEvent, collect2.exe, 8164
18:17:24:915, __InstanceDeletionEvent, ld.exe, 16040
18:17:24:919, __InstanceDeletionEvent, mingw32-make.exe, 17752
18:17:24:919, __InstanceDeletionEvent, g++.exe, 7304
18:17:24:919, __InstanceDeletionEvent, collect2.exe, 8164
18:17:24:919, __InstanceDeletionEvent, powershell.exe, 8384
18:17:31:253, __InstanceDeletionEvent, conhost.exe, 24016
18:18:26:288, __InstanceCreationEvent, chrome.exe, 8412
18:18:31:570, __InstanceDeletionEvent, smartscreen.exe, 23664
18:18:50:533, __InstanceCreationEvent, conhost.exe, 16268
18:18:50:539, __InstanceCreationEvent, powershell.exe, 23084
18:18:51:598, __InstanceDeletionEvent, powershell.exe, 23084
18:18:57:919, __InstanceDeletionEvent, conhost.exe, 16268
18:19:1:82, __InstanceDeletionEvent, svchost.exe, 11424
18:19:49:651, __InstanceCreationEvent, svchost.exe, 5916
18:19:55:999, __InstanceDeletionEvent, chrome.exe, 8412
18:20:1:313, __InstanceCreationEvent, conhost.exe, 12592
18:20:1:317, __InstanceCreationEvent, g++.exe, 17792
18:20:1:317, __InstanceCreationEvent, collect2.exe, 18068
18:20:1:317, __InstanceCreationEvent, ld.exe, 19984
18:20:1:317, __InstanceCreationEvent, powershell.exe, 23888
18:20:1:317, __InstanceCreationEvent, mingw32-make.exe, 4480
18:20:2:383, __InstanceDeletionEvent, g++.exe, 17792
18:20:2:388, __InstanceDeletionEvent, collect2.exe, 18068
18:20:2:388, __InstanceDeletionEvent, ld.exe, 19984
18:20:2:388, __InstanceDeletionEvent, powershell.exe, 23888
18:20:2:388, __InstanceDeletionEvent, mingw32-make.exe, 4480
18:20:3:440, __InstanceCreationEvent, Code.exe, 11324
18:20:4:504, __InstanceDeletionEvent, Code.exe, 11324
18:20:8:740, __InstanceDeletionEvent, conhost.exe, 12592
18:20:17:220, __InstanceCreationEvent, audiodg.exe, 22204
18:20:20:407, __InstanceCreationEvent, cmd.exe, 21972
18:20:21:482, __InstanceDeletionEvent, cmd.exe, 21972
18:20:21:490, __InstanceCreationEvent, cmd.exe, 1240
18:20:21:493, __InstanceCreationEvent, conhost.exe, 13832
18:20:21:493, __InstanceCreationEvent, powershell.exe, 15504
18:20:21:493, __InstanceCreationEvent, conhost.exe, 16040
18:20:22:546, __InstanceDeletionEvent, cmd.exe, 1240
18:20:22:551, __InstanceCreationEvent, g++.exe, 12996
18:20:22:555, __InstanceCreationEvent, mingw32-make.exe, 16668
18:20:22:555, __InstanceCreationEvent, cc1plus.exe, 22104
18:20:22:559, __InstanceDeletionEvent, conhost.exe, 13832
18:20:23:610, __InstanceDeletionEvent, g++.exe, 12996
18:20:23:616, __InstanceCreationEvent, cc1plus.exe, 12248
18:20:23:622, __InstanceDeletionEvent, cc1plus.exe, 22104
18:20:23:626, __InstanceCreationEvent, g++.exe, 12260
18:20:24:670, __InstanceDeletionEvent, cc1plus.exe, 12248
18:20:24:675, __InstanceCreationEvent, as.exe, 23424
18:20:25:734, __InstanceCreationEvent, g++.exe, 21192
18:20:25:741, __InstanceDeletionEvent, g++.exe, 12260
18:20:25:745, __InstanceCreationEvent, cc1plus.exe, 6136
18:20:25:748, __InstanceDeletionEvent, as.exe, 23424
18:20:26:783, __InstanceDeletionEvent, cc1plus.exe, 6136
18:20:26:789, __InstanceCreationEvent, as.exe, 18884
18:20:27:847, __InstanceDeletionEvent, as.exe, 18884
18:20:27:851, __InstanceCreationEvent, g++.exe, 23360
18:20:27:857, __InstanceDeletionEvent, g++.exe, 21192
18:20:27:861, __InstanceCreationEvent, cc1plus.exe, 23800
18:20:28:906, __InstanceCreationEvent, cc1plus.exe, 16144
18:20:28:910, __InstanceCreationEvent, g++.exe, 23928
18:20:28:913, __InstanceDeletionEvent, g++.exe, 23360
18:20:28:917, __InstanceDeletionEvent, cc1plus.exe, 23800
18:20:29:975, __InstanceCreationEvent, as.exe, 17280
18:20:29:980, __InstanceDeletionEvent, cc1plus.exe, 16144
18:20:31:39, __InstanceCreationEvent, g++.exe, 14416
18:20:31:42, __InstanceDeletionEvent, as.exe, 17280
18:20:31:46, __InstanceCreationEvent, ld.exe, 23628
18:20:31:46, __InstanceCreationEvent, collect2.exe, 8168
18:20:31:50, __InstanceDeletionEvent, g++.exe, 23928
18:20:32:107, __InstanceDeletionEvent, g++.exe, 14416
18:20:32:112, __InstanceDeletionEvent, powershell.exe, 15504
18:20:32:112, __InstanceDeletionEvent, mingw32-make.exe, 16668
18:20:32:112, __InstanceDeletionEvent, ld.exe, 23628
18:20:32:112, __InstanceDeletionEvent, collect2.exe, 8168
18:20:32:119, __InstanceCreationEvent, SearchProtocolHost.exe, 22604
18:20:33:177, __InstanceCreationEvent, Code.exe, 12524
18:20:34:226, __InstanceDeletionEvent, Code.exe, 12524
18:20:38:446, __InstanceDeletionEvent, conhost.exe, 16040
18:20:53:254, __InstanceCreationEvent, chrome.exe, 2232
18:21:14:445, __InstanceCreationEvent, conhost.exe, 23108
18:21:15:509, __InstanceCreationEvent, Code.exe, 14384
18:21:16:553, __InstanceDeletionEvent, Code.exe, 14384
18:21:20:770, __InstanceDeletionEvent, conhost.exe, 23108
18:21:31:384, __InstanceCreationEvent, chrome.exe, 23476
18:21:31:384, __InstanceCreationEvent, chrome.exe, 7512
18:21:47:257, __InstanceDeletionEvent, chrome.exe, 19800
18:21:47:257, __InstanceDeletionEvent, chrome.exe, 23476
18:22:41:824, __InstanceDeletionEvent, SearchProtocolHost.exe, 22604
18:24:16:680, __InstanceCreationEvent, conhost.exe, 20176
18:24:16:685, __InstanceCreationEvent, conhost.exe, 23584
18:24:16:685, __InstanceCreationEvent, cmd.exe, 6136
18:24:17:751, __InstanceDeletionEvent, conhost.exe, 23584
18:24:17:756, __InstanceDeletionEvent, cmd.exe, 6136
18:24:24:99, __InstanceDeletionEvent, conhost.exe, 20176
18:26:8:530, __InstanceDeletionEvent, audiodg.exe, 22204
18:26:31:731, __InstanceCreationEvent, chrome.exe, 13672
18:26:31:731, __InstanceCreationEvent, chrome.exe, 22756
18:26:32:794, __InstanceCreationEvent, RuntimeBroker.exe, 22768
18:26:46:574, __InstanceDeletionEvent, chrome.exe, 22756
18:26:47:624, __InstanceDeletionEvent, chrome.exe, 7512
18:27:13:62, __InstanceDeletionEvent, RuntimeBroker.exe, 22768
18:28:29:389, __InstanceCreationEvent, backgroundTaskHost.exe, 17404
18:28:29:389, __InstanceCreationEvent, RuntimeBroker.exe, 4748
18:29:6:490, __InstanceCreationEvent, MoUsoCoreWorker.exe, 8432
18:29:7:554, __InstanceCreationEvent, taskhostw.exe, 12172
18:29:7:557, __InstanceCreationEvent, svchost.exe, 13900
18:29:7:557, __InstanceCreationEvent, WindowsPackageManagerServer.exe, 24104
18:29:14:979, __InstanceCreationEvent, WindowsPackageManagerServer.exe, 5200
18:29:14:982, __InstanceDeletionEvent, WindowsPackageManagerServer.exe, 24104
18:29:22:382, __InstanceDeletionEvent, WindowsPackageManagerServer.exe, 5200
18:29:22:382, __InstanceCreationEvent, WindowsPackageManagerServer.exe, 5316
18:29:27:688, __InstanceDeletionEvent, WindowsPackageManagerServer.exe, 5316
18:29:29:799, __InstanceDeletionEvent, backgroundTaskHost.exe, 17404
18:29:30:866, __InstanceDeletionEvent, taskhostw.exe, 12172
18:29:36:156, __InstanceCreationEvent, svchost.exe, 13772
18:29:53:128, __InstanceDeletionEvent, chrome.exe, 2232
18:29:59:491, __InstanceDeletionEvent, RuntimeBroker.exe, 4748
18:30:6:891, __InstanceDeletionEvent, MoUsoCoreWorker.exe, 8432
18:30:53:394, __InstanceCreationEvent, chrome.exe, 5780
18:31:1:804, __InstanceCreationEvent, WindowsTerminal.exe, 12324
18:31:1:804, __InstanceCreationEvent, conhost.exe, 12824
18:31:1:804, __InstanceCreationEvent, cmd.exe, 14084
18:31:1:804, __InstanceCreationEvent, OpenConsole.exe, 8252
18:31:2:854, __InstanceCreationEvent, RuntimeBroker.exe, 5608
18:31:2:854, __InstanceDeletionEvent, WindowsTerminal.exe, 12324
18:31:2:854, __InstanceDeletionEvent, conhost.exe, 12824
18:31:2:854, __InstanceDeletionEvent, cmd.exe, 14084
18:31:2:854, __InstanceDeletionEvent, OpenConsole.exe, 8252
18:31:32:212, __InstanceCreationEvent, chrome.exe, 22776
18:31:32:212, __InstanceCreationEvent, chrome.exe, 2300
18:31:42:733, __InstanceDeletionEvent, RuntimeBroker.exe, 5608
18:31:46:914, __InstanceDeletionEvent, chrome.exe, 22776
18:31:47:953, __InstanceDeletionEvent, chrome.exe, 13672
18:32:30:838, __InstanceCreationEvent, backgroundTaskHost.exe, 11612
18:32:30:838, __InstanceCreationEvent, backgroundTaskHost.exe, 9052
18:32:52:824, __InstanceDeletionEvent, chrome.exe, 5780
18:32:53:879, __InstanceCreationEvent, chrome.exe, 9816
18:33:31:664, __InstanceDeletionEvent, backgroundTaskHost.exe, 9052
18:33:35:863, __InstanceDeletionEvent, backgroundTaskHost.exe, 11612
18:34:29:296, __InstanceDeletionEvent, svchost.exe, 13900
18:35:32:124, __InstanceCreationEvent, SearchProtocolHost.exe, 15616
18:36:31:855, __InstanceCreationEvent, chrome.exe, 1276
18:36:31:855, __InstanceDeletionEvent, svchost.exe, 13772
18:36:31:855, __InstanceCreationEvent, chrome.exe, 24136
18:36:59:161, __InstanceDeletionEvent, chrome.exe, 1276
18:37:13:886, __InstanceDeletionEvent, chrome.exe, 2300
18:38:38:763, __InstanceDeletionEvent, SearchProtocolHost.exe, 15616
18:39:48:993, __InstanceDeletionEvent, svchost.exe, 5916
18:40:15:249, __InstanceCreationEvent, LogonUI.exe, 23836
18:40:16:319, __InstanceCreationEvent, svchost.exe, 14848
19:28:41:9, __InstanceCreationEvent, conhost.exe, 20080
19:28:41:140, __InstanceCreationEvent, appidcertstorecheck.exe, 5240
19:28:41:140, __InstanceCreationEvent, GoogleUpdate.exe, 5924
19:28:41:140, __InstanceCreationEvent, MicrosoftEdgeUpdate.exe, 6028
19:28:41:140, __InstanceCreationEvent, svchost.exe, 8356
19:28:41:140, __InstanceCreationEvent, MoUsoCoreWorker.exe, 17404
19:28:41:140, __InstanceCreationEvent, dllhost.exe, 23996
19:28:41:140, __InstanceCreationEvent, svchost.exe, 23748
19:28:41:183, __InstanceDeletionEvent, conhost.exe, 20080
19:28:41:183, __InstanceDeletionEvent, appidcertstorecheck.exe, 5240
19:28:41:211, __InstanceDeletionEvent, MicrosoftEdgeUpdate.exe, 6028
19:28:41:659, __InstanceCreationEvent, chrome.exe, 11708
19:28:41:918, __InstanceCreationEvent, msteamsupdate.exe, 21436
19:28:41:918, __InstanceCreationEvent, msteamsupdate.exe, 22320
19:28:41:918, __InstanceCreationEvent, backgroundTaskHost.exe, 22432
19:28:41:918, __InstanceCreationEvent, chrome.exe, 24228
19:28:41:918, __InstanceCreationEvent, svchost.exe, 3796
19:28:41:918, __InstanceCreationEvent, svchost.exe, 4428
19:28:42:582, __InstanceDeletionEvent, chrome.exe, 9816
19:28:42:582, __InstanceCreationEvent, chrome.exe, 10256
19:28:44:990, __InstanceCreationEvent, audiodg.exe, 12840
19:28:46:903, __InstanceDeletionEvent, dllhost.exe, 23996
19:28:46:910, __InstanceCreationEvent, ctfmon.exe, 6388
19:28:50:119, __InstanceDeletionEvent, LogonUI.exe, 23836
19:28:53:267, __InstanceDeletionEvent, ctfmon.exe, 6388
19:28:57:486, __InstanceDeletionEvent, svchost.exe, 14848
19:29:4:938, __InstanceCreationEvent, chrome.exe, 7428
19:29:4:945, __InstanceCreationEvent, chrome.exe, 8492
19:29:7:84, __InstanceCreationEvent, chrome.exe, 20800
19:29:9:189, __InstanceCreationEvent, backgroundTaskHost.exe, 3240
19:29:11:326, __InstanceDeletionEvent, svchost.exe, 4428
19:29:15:596, __InstanceDeletionEvent, GoogleUpdate.exe, 5924
19:29:16:656, __InstanceCreationEvent, chrome.exe, 19204
19:29:16:661, __InstanceDeletionEvent, chrome.exe, 10256
19:29:16:664, __InstanceDeletionEvent, chrome.exe, 8492
19:29:27:260, __InstanceDeletionEvent, chrome.exe, 11708
19:29:40:0, __InstanceCreationEvent, backgroundTaskHost.exe, 12596
19:29:41:63, __InstanceDeletionEvent, backgroundTaskHost.exe, 12596
19:29:41:68, __InstanceCreationEvent, svchost.exe, 23732
19:29:42:119, __InstanceDeletionEvent, backgroundTaskHost.exe, 22432
19:29:42:124, __InstanceCreationEvent, chrome.exe, 21972
19:29:42:128, __InstanceDeletionEvent, chrome.exe, 7428
19:29:43:177, __InstanceDeletionEvent, MoUsoCoreWorker.exe, 17404
19:29:43:181, __InstanceDeletionEvent, chrome.exe, 24136
19:29:44:238, __InstanceCreationEvent, RuntimeBroker.exe, 10468
19:30:9:632, __InstanceCreationEvent, backgroundTaskHost.exe, 23816
19:30:9:632, __InstanceCreationEvent, RuntimeBroker.exe, 9344
19:30:24:454, __InstanceDeletionEvent, RuntimeBroker.exe, 10468
19:30:41:483, __InstanceCreationEvent, chrome.exe, 16712
19:30:41:488, __InstanceCreationEvent, chrome.exe, 5444
19:30:42:568, __InstanceCreationEvent, SearchProtocolHost.exe, 12800
19:30:57:488, __InstanceDeletionEvent, chrome.exe, 21972
19:30:57:492, __InstanceDeletionEvent, chrome.exe, 5444
19:31:13:406, __InstanceCreationEvent, cmd.exe, 24056
19:31:13:410, __InstanceCreationEvent, conhost.exe, 5688
19:31:13:410, __InstanceCreationEvent, cmd.exe, 9580
19:31:14:469, __InstanceCreationEvent, g++.exe, 11064
19:31:14:473, __InstanceCreationEvent, powershell.exe, 11640
19:31:14:473, __InstanceCreationEvent, mingw32-make.exe, 13084
19:31:14:473, __InstanceCreationEvent, cc1plus.exe, 18188
19:31:14:473, __InstanceCreationEvent, conhost.exe, 22204
19:31:14:485, __InstanceDeletionEvent, cmd.exe, 24056
19:31:14:489, __InstanceDeletionEvent, conhost.exe, 5688
19:31:14:489, __InstanceDeletionEvent, cmd.exe, 9580
19:31:15:530, __InstanceCreationEvent, git.exe, 4348
19:31:16:606, __InstanceDeletionEvent, git.exe, 4348
19:31:16:611, __InstanceDeletionEvent, conhost.exe, 588
19:31:17:646, __InstanceCreationEvent, as.exe, 21740
19:31:17:660, __InstanceDeletionEvent, cc1plus.exe, 18188
19:31:18:723, __InstanceDeletionEvent, g++.exe, 11064
19:31:18:726, __InstanceDeletionEvent, powershell.exe, 11640
19:31:18:726, __InstanceDeletionEvent, mingw32-make.exe, 13084
19:31:18:726, __InstanceDeletionEvent, collect2.exe, 18604
19:31:25:105, __InstanceDeletionEvent, conhost.exe, 22204
19:31:54:992, __InstanceCreationEvent, chrome.exe, 13812
19:31:54:997, __InstanceCreationEvent, chrome.exe, 9724
19:32:2:421, __InstanceCreationEvent, chrome.exe, 22576
19:32:2:425, __InstanceDeletionEvent, chrome.exe, 13812
19:32:2:429, __InstanceDeletionEvent, chrome.exe, 16712
19:32:9:869, __InstanceCreationEvent, chrome.exe, 22932
19:32:10:931, __InstanceCreationEvent, chrome.exe, 21396
19:32:13:51, __InstanceDeletionEvent, chrome.exe, 9724
19:32:13:66, __InstanceCreationEvent, chrome.exe, 8336
19:32:14:98, __InstanceDeletionEvent, chrome.exe, 22576
19:32:27:889, __InstanceDeletionEvent, chrome.exe, 22932
19:32:27:905, __InstanceCreationEvent, chrome.exe, 18832
19:32:31:78, __InstanceCreationEvent, chrome.exe, 23184
19:32:32:143, __InstanceDeletionEvent, chrome.exe, 8336
19:32:33:205, __InstanceCreationEvent, chrome.exe, 19556
19:32:42:748, __InstanceDeletionEvent, svchost.exe, 23732
19:32:52:265, __InstanceDeletionEvent, SearchProtocolHost.exe, 12800
19:33:37:712, __InstanceDeletionEvent, chrome.exe, 21396
19:33:40:850, __InstanceDeletionEvent, svchost.exe, 23748
19:33:46:133, __InstanceDeletionEvent, audiodg.exe, 12840
19:34:11:550, __InstanceDeletionEvent, svchost.exe, 3796
19:34:13:684, __InstanceCreationEvent, conhost.exe, 10640
19:34:13:688, __InstanceCreationEvent, git.exe, 1264
19:34:13:688, __InstanceCreationEvent, git.exe, 18428
19:34:13:688, __InstanceCreationEvent, git.exe, 20156
19:34:13:688, __InstanceCreationEvent, git.exe, 22556
19:34:13:688, __InstanceCreationEvent, conhost.exe, 9760
19:34:14:748, __InstanceDeletionEvent, conhost.exe, 10640
19:34:14:754, __InstanceDeletionEvent, git.exe, 1264
19:34:14:754, __InstanceDeletionEvent, git.exe, 18428
19:34:14:754, __InstanceDeletionEvent, git.exe, 20156
19:34:14:754, __InstanceDeletionEvent, git.exe, 22556
19:34:14:754, __InstanceDeletionEvent, conhost.exe, 9760
19:34:29:554, __InstanceCreationEvent, MoUsoCoreWorker.exe, 23328
19:35:2:471, __InstanceCreationEvent, cmd.exe, 18624
19:35:2:476, __InstanceCreationEvent, conhost.exe, 9504
19:35:3:522, __InstanceDeletionEvent, cmd.exe, 18624
19:35:3:528, __InstanceDeletionEvent, conhost.exe, 9504
19:35:30:4, __InstanceDeletionEvent, MoUsoCoreWorker.exe, 23328
19:35:41:729, __InstanceCreationEvent, chrome.exe, 14324
19:35:41:729, __InstanceCreationEvent, chrome.exe, 23524
19:35:52:362, __InstanceDeletionEvent, chrome.exe, 20800
19:35:57:676, __InstanceDeletionEvent, chrome.exe, 23524
19:36:2:977, __InstanceCreationEvent, git.exe, 21920
19:36:2:982, __InstanceCreationEvent, conhost.exe, 22512
19:36:2:982, __InstanceCreationEvent, git.exe, 23916
19:36:4:35, __InstanceDeletionEvent, git.exe, 21920
19:36:4:45, __InstanceDeletionEvent, conhost.exe, 22512
19:36:4:45, __InstanceDeletionEvent, git.exe, 23916
19:36:12:538, __InstanceDeletionEvent, chrome.exe, 19556
19:36:12:542, __InstanceDeletionEvent, chrome.exe, 24228
19:36:23:157, __InstanceCreationEvent, cmd.exe, 17988
19:36:23:161, __InstanceCreationEvent, conhost.exe, 8840
19:36:24:201, __InstanceDeletionEvent, cmd.exe, 17988
19:36:24:213, __InstanceDeletionEvent, conhost.exe, 8840
19:37:20:275, __InstanceDeletionEvent, chrome.exe, 18832
19:37:20:279, __InstanceCreationEvent, chrome.exe, 12436
19:37:20:284, __InstanceCreationEvent, chrome.exe, 4732
19:37:21:344, __InstanceCreationEvent, chrome.exe, 20460
19:37:29:854, __InstanceDeletionEvent, chrome.exe, 12436
19:37:30:923, __InstanceCreationEvent, chrome.exe, 6512
19:37:33:29, __InstanceCreationEvent, chrome.exe, 16948
19:37:34:99, __InstanceDeletionEvent, chrome.exe, 14324
19:37:34:103, __InstanceDeletionEvent, chrome.exe, 20460
19:38:2:532, __InstanceDeletionEvent, msteamsupdate.exe, 22320
19:38:4:651, __InstanceDeletionEvent, chrome.exe, 23184
19:38:9:991, __InstanceCreationEvent, chrome.exe, 1504
19:38:11:49, __InstanceDeletionEvent, chrome.exe, 6512
19:38:12:121, __InstanceCreationEvent, chrome.exe, 21392
19:38:28:972, __InstanceDeletionEvent, svchost.exe, 8356
19:38:34:231, __InstanceCreationEvent, chrome.exe, 22484
19:38:41:600, __InstanceCreationEvent, smartscreen.exe, 22804
19:39:4:806, __InstanceDeletionEvent, chrome.exe, 1504
19:39:19:588, __InstanceDeletionEvent, chrome.exe, 16948
19:39:35:445, __InstanceCreationEvent, cmd.exe, 22860
19:39:35:445, __InstanceCreationEvent, conhost.exe, 4484
19:39:36:513, __InstanceCreationEvent, powershell.exe, 11708
19:39:36:517, __InstanceDeletionEvent, cmd.exe, 22860
19:39:36:520, __InstanceCreationEvent, cc1plus.exe, 11828
19:39:36:520, __InstanceCreationEvent, conhost.exe, 14044
19:39:36:520, __InstanceCreationEvent, mingw32-make.exe, 16556
19:39:36:520, __InstanceCreationEvent, g++.exe, 21108
19:39:36:528, __InstanceDeletionEvent, conhost.exe, 4484
19:39:39:697, __InstanceDeletionEvent, cc1plus.exe, 11828
19:39:39:701, __InstanceCreationEvent, as.exe, 12656
19:39:40:769, __InstanceDeletionEvent, powershell.exe, 11708
19:39:40:773, __InstanceDeletionEvent, as.exe, 12656
19:39:40:773, __InstanceDeletionEvent, mingw32-make.exe, 16556
19:39:40:773, __InstanceDeletionEvent, g++.exe, 21108
19:39:47:160, __InstanceDeletionEvent, conhost.exe, 14044
